  -0.583574169   0.816097230  -2.239671163  -0.049474101  -0.052304112  -0.052284816  -3.272804561
  -0.130994954  -0.134414560  -0.309865650  -0.173237650  -0.033736365  -0.230925921  -0.317201739
  -0.089396294  -0.145642885  -2.139853170  -0.152183084  -3.774828719  -1.894790049  -0.304113685
  -0.093121563  -0.257692194  -0.219444326  -0.274313972  -0.048684686  -0.249139204  -0.006838496
  -0.281243416  -0.190998788  -0.042897121  -0.170574630  -0.128615355  -0.116083226  -0.111144903
  -0.445178086  -0.119016630  -0.472377785  -0.265258542  -0.253169336  -0.182157697  -0.065242518
  -0.078964762  -0.343352008  -0.101554894  -0.194821706  -0.122993333  -0.076100019  -0.260943799
  -0.108697899  -0.088263306  -0.063701894  -0.073733649  -0.049304791  -0.120765605  -0.228154951
  -0.030751713  -0.135484263  -0.110436037  -0.117434633  -0.112622197  -0.096945078  -0.056181581
  -0.128698279  -0.042099169  -0.345611336  -0.488853549  -0.191351305  -0.504408204  -0.145223808
  -0.107855884  -0.203969988  -2.934843548   0.437993551  -0.053530996  -0.041242581   0.364115498
   0.403515943   0.406366906   0.074264165  -0.062713235   1.826428232  -0.048957286  -0.085440961
   2.005859325  -0.036904355  -0.043519987   1.117861898  -0.340857631  -0.674020506   0.136500823
   0.408866570  -0.178384023  -0.527387059   0.068609021  -0.768224582  -0.048114178  -0.072909993
  -0.123652177  -0.098114498   0.425622064  -0.126612553  -0.303418863  -0.114281668  -0.083946100
   0.987707600   0.543538233  -0.060823786  -0.029141269  -0.433375412  -0.038669656  -6.626553327
   0.022171735  -0.376110156  -0.132299513  -0.113939186  -0.231720938  -0.873720759  -0.026663503
  -0.071547445  -0.223092437  -0.041244251  -1.910179946  -0.119063576   0.340465656  -0.074968356
  -0.452097102  -0.071941332  -0.360240720  -0.024158144  -0.243114773  -0.043038561  -0.247066676
  -0.214979243  -0.069908126   0.127002227   0.524675483   0.082762220  -0.191952744  -0.264361540
   0.493496666  -0.048941053  -0.083795590  -0.436307587   1.366492556  -0.357311600  -0.430943793
  -0.218084860  -0.031405326  -0.196408999  -0.189128643  -0.021601596  -0.170234669  -0.138579434
  -4.764543836  -0.573726639  -0.330011840   0.079319148  -0.100068022  -0.424225921  -0.250107881
  -0.285416947   0.054196059   0.313760315   1.198455902  -0.047692150   0.021241472  -0.013764904
   1.614641104  -0.785762943  -0.032821464  -0.744986088  -0.043364074   0.334662783   1.854805417
   0.464582780  -0.436755937  -0.296744980  -0.377725682  -0.330824503  -0.043319444  -0.147592518
   0.195923337   0.424521122  -0.035810818  -0.219174136  -0.198973928   0.006751329   1.861806893
  -0.040659705  -0.103270224  -3.154866203   0.139566658   0.591969511  -3.652561546  -0.676053563
   0.137874174  -9.542870366  -0.868086660   0.034221743   1.554930853  -0.805463762  -0.021705851
  -1.566943700  -1.717102086  -3.503700484  -0.962675262  -0.920517295  -3.866771604  -0.657318654
  -1.038222941  -0.898413918  -0.867560742  -0.797601738  -7.368101633  -0.071703873  -4.195644635
  -1.007223686  -0.850574033  -0.986382112  -3.847307555  -0.189754050  -0.886583277  -3.312767193
  -0.052332746  -0.096491858  -0.973870240  -2.863526223  -0.928667925  -0.829188079  -0.982803531
   0.194787108  -0.014240671  -0.861004621  -0.934317844  -3.286843503  -1.051045627  -0.409627856
  -1.291430413  -0.882691899  -1.866922900  -0.877698705  -0.989407794  -1.051922510  -0.744347541
  -1.086880714  -1.002809103  -0.917146661  -2.248562621  -0.798011715  -1.448533837   0.309342771
  -0.995293450  -5.749334712   1.774386788  -2.020764674  -3.063486506  -0.876688063   0.316372259
  -0.918416833   0.786767730  -0.847443200  -0.777248961  -0.802585987  -0.867782518  -0.942062262
  -0.284018606  -0.970123201   0.382100143  -0.977127604  -0.987909515   0.951898434  -0.921393397
  -0.975551444  -0.870643864  -1.167472127  -1.055584904  -0.044659485  -5.180636934  -5.077717467
  -0.985316461  -0.869791374  -0.808848575  -0.949353398  -0.809441581   0.339238161  -0.993520259
  -2.943948423  -0.904760583   0.374640958  -0.912158939  -1.018056333  -1.026929398  -2.369354889
  -0.932697545   1.042136191   0.234275227  -5.533181673  -6.570149615  -0.857986309  -0.972206019
  -1.057434284  -0.971363771  -3.158350642  -1.092069245  -4.688058649  -1.054143258  -0.191452952
  -1.044742883  -0.934293139  -1.033494207   0.521865197  -1.130933272  -4.519568319  -3.336012908
  -1.042507186  -1.119620153  -0.976535681  -0.862669436  -1.088736328  -0.983363289  -0.989227776
  -1.031761765  -0.953328060  -0.065428563  -0.258935087  -0.898541205  -0.831263959  -0.887760209
  -0.299787615  -1.008594707  -0.991729398  -0.375453204  -1.038221912  -0.902293194   1.459242459
  -1.105592590  -0.158382113  -6.800215040  -1.002065567  -0.939704510  -1.343444622  -1.016975496
  -3.066162861   0.124403039  -5.364081482  -4.574306610  -0.907276668  -0.911340754  -3.885070574
  -4.974023470  -0.871575666  -4.060235167  -3.566364274  -0.958263395  -8.520153014  -0.978364240
  -7.853385108  -0.872433031  -0.934188089  -0.114436410   0.042786873  -1.114144393  -0.869346372
  -0.922009429  -9.812475574  -0.823904332  -0.899393501  -4.384023969  -0.050184481  -3.413196599
   0.064063568   0.091017128  -0.885298521  -2.929902963  -1.320420420  -5.332911117  -0.796672343
  -0.802641535  -0.855526689  -5.829491698  -0.937074184  -4.001752577  -0.816208771  -0.907813630
  -0.968129591  -0.916569098  -0.842855136  -0.980955503  -0.991217236  -1.142622488  -1.033271896
  -0.995450172  -0.970343686  -0.981514464  -0.986508716  -1.031191775  -0.961885819  -0.804338034
  -0.866963974  -0.958794238  -0.856378269  -0.927658425  -0.931605306  -0.862660961  -0.854273598
  -0.842208937  -0.053196180  -0.914880919  -0.815645925  -1.101570278  -0.995290533  -5.980200363
  -0.901225239  -0.858901281  -0.939907763  -0.973441409   0.920369623  -0.145934163  -3.934343730
  -1.041970674  -0.392717400  -1.110934236  -0.898947021  -0.922098934  -8.781441955  -1.100829205
  -4.443854864  -0.992137812  -0.757711986  -0.926030911  -0.937169375  -0.294304927  -0.918287204
  -0.993434127  -0.762428656  -0.189756517  -0.918382761  -3.468754688  -0.296290224   0.324985119
   1.265696674  -0.798951380  -1.911141231  -2.093105944  -0.925176241  -0.875682226   1.036783133
   0.081730162   1.438359141  -2.748835971  -0.794411582  -0.985535703  -0.989169330   1.636253447
  -1.027815879  -1.007471829  -0.838041442   0.301528575   0.991899699  -1.000947275   0.514532934
   0.705035467  -0.464276942  -0.239861011  -0.877324018  -0.999902303  -0.957943325  -6.200299834
  -0.272671800  -0.789422097  -0.972452809  -0.900410824  -1.539562438  -6.930161031  -5.422650559
  -1.437403608  -1.279783545  -4.785566248  -1.286457069  -1.331751095  -6.573518919  -1.522016571
  -1.326486745  -8.186058612  -0.923223895  -1.475848545  -4.291480625  -1.350121652  -1.524704882
  -5.517288464  -1.411383512  -3.847258527  -5.817886110  -1.425545989  -1.264213538  -0.501587291
  -1.460034930  -3.884888944  -1.436897464 -10.012710421  -6.860042121  -1.411603046   0.497204985
  -6.941325779  -1.408862201  -4.708691605  -2.941576531  -1.422329213  -7.852913656  -5.991191255
  -1.362713315  -1.433933588   1.117961790  -1.789292451  -1.313400850  -1.433189403  -7.628518242
  -1.468093088  -1.375601145  -1.392723730  -1.435798541  -1.317511896  -1.407037147  -1.561966128
  -2.919510794  -1.502522909  -1.323930208  -1.379642467  -1.394514451  -1.269169785  -1.470330127
  -1.394295961  -1.406242659  -1.402760960  -1.349890501  -1.319404656  -1.423921500  -1.448379207
  -1.406299458  -0.087267305  -1.299882599  -1.333960427   0.211747587  -1.269783468   0.506991825
  -1.339878351  -1.476915208  -4.107870319  -1.192307661  -1.207279609  -1.396636761

